devid,pid,time,diff,data,rawdata,validity 
,0,17:8:59:35,0s,,7e001a90007d33a20041bc3a9a6ea101ff08007d3181f4f4f4f4f4f4f4f4fe,invalid
01,165940,17:8:59:40,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff01028834f4f4f4f4f4f4f4f4fea1,valid
,0,17:8:59:44,0s,,7e001a901a90007d33a200410684669e5a01ff050289ecf4f4f4f4f4f4f4f4,invalid
,0,17:8:59:48,0s,,7e001a90007d33a200416756dd2a3b01ff07007d3138f4f4f4f4f4f4f4f4fe,invalid
,0,17:8:59:50,0s,,7e001a90007d33a20041063455233401ff09007d3182f4f4f4f4f4f4f4f4fe,invalid
04,166053,17:8:59:56,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff040288a5f4f4f4f4f4f4f4f4fe2d,valid
02,166204,17:8:59:62,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff0202893cf4f4f4f4f4f4f4f4fef1,valid
,0,17:8:59:64,0s,,7e001a90007d33a20041de598f849b01ff06007d3107f4f4f4f4f4f4f4f4fe,invalid
03,165719,17:8:59:66,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff03028757f4f4f4f4f4f4f4f4fed2,valid
,0,17:8:59:71,0s,,7e001a90007d33a20041bc3a9a6ea101ff08007d3182f4f4f4f4f4f4f4f4fe,invalid
01,165941,17:8:59:74,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff01028835f4f4f4f4f4f4f4f4fea0,valid
0a,1973,17:8:59:82,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a0007b5f4f4f4f4f4f4f4f4fe8d,valid
05,166381,17:8:59:87,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050289edf4f4f4f4f4f4f4f4fe76,valid
,0,17:8:59:90,0s,,7e001a90007d33a200416756dd2a3b01ff07007d3139f4f4f4f4f4f4f4f4fe,invalid
,0,17:8:59:92,0s,,7e001a90007d33a20041063455233401ff09007d3183f4f4f4f4f4f4f4f4fe,invalid
04,166054,17:8:59:95,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff040288a6f4f4f4f4f4f4f4f4fe2c,valid
02,166205,17:8:59:97,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff0202893df4f4f4f4f4f4f4f4fef0,valid
,0,17:9:0:22,0s,,7e001a90007d33a20041de598f849b01ff06007d3108f4f4f4f4f4f4f4f4fe,invalid
03,165720,17:9:0:61,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff03028758f4f4f4f4f4f4f4f4fed1,valid
,0,17:9:0:10,0s,,7e001a90007d33a20041bc3a9a6ea101ff08007d3183f4f4f4f4f4f4f4f4fe,invalid
01,165942,17:9:0:14,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff01028836f4f4f4f4f4f4f4f4fe9f,valid
0a,1974,17:9:0:24,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a0007b6f4f4f4f4f4f4f4f4fe8c,valid
05,166382,17:9:0:28,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050289eef4f4f4f4f4f4f4f4fe75,valid
,0,17:9:0:33,0s,,7e001a90007d33a200416756dd2a3b01ff07007d313af4f4f4f4f4f4f4f4fe,invalid
,0,17:9:0:36,0s,,7e001a90007d33a20041063455233401ff09007d3184f4f4f4f4f4f4f4f4fe,invalid
04,166055,17:9:0:38,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff040288a7f4f4f4f4f4f4f4f4fe2b,valid
02,166206,17:9:0:41,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff0202893ef4f4f4f4f4f4f4f4feef,valid
,0,17:9:0:44,0s,,7e001a90007d33a20041de598f849b01ff06007d3109f4f4f4f4f4f4f4f4fe,invalid
03,165721,17:9:0:58,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff03028759f4f4f4f4f4f4f4f4fed0,valid
,0,17:9:0:61,0s,,7e001a90007d33a20041bc3a9a6ea101ff08007d3184f4f4f4f4f4f4f4f4fe,invalid
01,165943,17:9:0:67,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff01028837f4f4f4f4f4f4f4f4fe9e,valid
0a,1975,17:9:0:77,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a0007b7f4f4f4f4f4f4f4f4fe8b,valid
05,166383,17:9:0:82,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050289eff4f4f4f4f4f4f4f4fe74,valid
,0,17:9:0:84,0s,,7e001a90007d33a200416756dd2a3b01ff07007d313bf4f4f4f4f4f4f4f4fe,invalid
,0,17:9:0:89,0s,,7e001a90007d33a20041063455233401ff09007d3185f4f4f4f4f4f4f4f4fe,invalid
04,166056,17:9:0:92,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff040288a8f4f4f4f4f4f4f4f4fe2a,valid
02,166207,17:9:0:95,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff0202893ff4f4f4f4f4f4f4f4feee,valid
,0,17:9:0:98,0s,,7e001a90007d33a20041de598f849b01ff06007d310af4f4f4f4f4f4f4f4fe,invalid
03,165722,17:9:1:13,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff0302875af4f4f4f4f4f4f4f4fecf,valid
,0,17:9:1:16,0s,,7e001a90007d33a20041bc3a9a6ea101ff08007d3185f4f4f4f4f4f4f4f4fe,invalid
01,165944,17:9:1:20,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff01028838f4f4f4f4f4f4f4f4fe9d,valid
0a,1976,17:9:1:30,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a0007b8f4f4f4f4f4f4f4f4fe8a,valid
05,166384,17:9:1:35,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050289f0f4f4f4f4f4f4f4f4fe73,valid
,0,17:9:1:38,0s,,7e001a90007d33a200416756dd2a3b01ff07007d313cf4f4f4f4f4f4f4f4fe,invalid
,0,17:9:1:41,0s,,7e001a90007d33a20041063455233401ff09007d3186f4f4f4f4f4f4f4f4fe,invalid
02,166208,17:9:1:44,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff02028940f4f4f4f4f4f4f4f4feed,valid
04,166057,17:9:1:49,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff040288a9f4f4f4f4f4f4f4f4fe29,valid
,0,17:9:1:53,0s,,7e001a90007d33a20041de598f849b01ff06007d310bf4f4f4f4f4f4f4f4fe,invalid
03,165723,17:9:1:65,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff0302875bf4f4f4f4f4f4f4f4fece,valid
,0,17:9:1:68,0s,,7e001a90007d33a20041bc3a9a6ea101ff08007d3186f4f4f4f4f4f4f4f4fe,invalid
01,165945,17:9:1:75,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff01028839f4f4f4f4f4f4f4f4fe9c,valid
0a,1977,17:9:1:83,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a0007b9f4f4f4f4f4f4f4f4fe89,valid
05,166385,17:9:1:86,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050289f1f4f4f4f4f4f4f4f4fe72,valid
,0,17:9:1:91,0s,,7e001a90007d33a200416756dd2a3b01ff07007d313df4f4f4f4f4f4f4f4fe,invalid
,0,17:9:1:96,0s,,7e001a90007d33a20041063455233401ff09007d3187f4f4f4f4f4f4f4f4fe,invalid
02,166209,17:9:1:99,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff02028941f4f4f4f4f4f4f4f4feec,valid
04,166058,17:9:2:41,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff040288aaf4f4f4f4f4f4f4f4fe28,valid
,0,17:9:2:74,0s,,7e001a90007d33a20041de598f849b01ff06007d310cf4f4f4f4f4f4f4f4fe,invalid
03,165724,17:9:2:20,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff0302875cf4f4f4f4f4f4f4f4fecd,valid
,0,17:9:2:26,0s,,7e001a90007d33a20041bc3a9a6ea101ff08007d3187f4f4f4f4f4f4f4f4fe,invalid
01,165946,17:9:2:30,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff0102883af4f4f4f4f4f4f4f4fe9b,valid
0a,1978,17:9:2:37,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a0007baf4f4f4f4f4f4f4f4fe88,valid
05,166386,17:9:2:44,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050289f2f4f4f4f4f4f4f4f4fe71,valid
,0,17:9:2:47,0s,,7e001a90007d33a200416756dd2a3b01ff07007d313ef4f4f4f4f4f4f4f4fe,invalid
,0,17:9:2:49,0s,,7e001a90007d33a20041063455233401ff09007d3188f4f4f4f4f4f4f4f4fe,invalid
04,166059,17:9:2:53,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff040288abf4f4f4f4f4f4f4f4fe27,valid
02,166210,17:9:2:58,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff02028942f4f4f4f4f4f4f4f4feeb,valid
,0,17:9:2:61,0s,,7e001a90007d33a20041de598f849b01ff06007d310df4f4f4f4f4f4f4f4fe,invalid
03,165725,17:9:2:72,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff0302875df4f4f4f4f4f4f4f4fecc,valid
,0,17:9:2:77,0s,,7e001a90007d33a20041bc3a9a6ea101ff08007d3188f4f4f4f4f4f4f4f4fe,invalid
01,165947,17:9:2:82,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff0102883bf4f4f4f4f4f4f4f4fe9a,valid
0a,1979,17:9:2:90,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a0007bbf4f4f4f4f4f4f4f4fe87,valid
05,166387,17:9:2:93,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050289f3f4f4f4f4f4f4f4f4fe70,valid
,0,17:9:2:98,0s,,7e001a90007d33a200416756dd2a3b01ff07007d313ff4f4f4f4f4f4f4f4fe,invalid
,0,17:9:3:33,0s,,7e001a90007d33a20041063455233401ff09007d3189f4f4f4f4f4f4f4f4fe,invalid
02,166211,17:9:3:79,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff02028943f4f4f4f4f4f4f4f4feea,valid
04,166060,17:9:3:11,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff040288acf4f4f4f4f4f4f4f4fe26,valid
,0,17:9:3:14,0s,,7e001a90007d33a20041de598f849b01ff06007d310ef4f4f4f4f4f4f4f4fe,invalid
03,165726,17:9:3:27,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff0302875ef4f4f4f4f4f4f4f4fecb,valid
,0,17:9:3:32,0s,,7e001a90007d33a20041bc3a9a6ea101ff08007d3189f4f4f4f4f4f4f4f4fe,invalid
01,165948,17:9:3:35,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff0102883cf4f4f4f4f4f4f4f4fe99,valid
0a,1980,17:9:3:44,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a0007bcf4f4f4f4f4f4f4f4fe86,valid
05,166388,17:9:3:47,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050289f4f4f4f4f4f4f4f4f4fe6f,valid
,0,17:9:3:51,0s,,7e001a90007d33a200416756dd2a3b01ff07007d3140f4f4f4f4f4f4f4f4fe,invalid
04,166061,17:9:3:59,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff040288adf4f4f4f4f4f4f4f4fe25,valid
02,166212,17:9:3:62,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff02028944f4f4f4f4f4f4f4f4fee9,valid
,0,17:9:3:65,0s,,7e001a90007d33a20041063455233401ff09007d318af4f4f4f4f4f4f4f4fe,invalid
,0,17:9:3:68,0s,,7e001a90007d33a20041de598f849b01ff06007d310ff4f4f4f4f4f4f4f4fe,invalid
03,165727,17:9:3:80,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff0302875ff4f4f4f4f4f4f4f4feca,valid
,0,17:9:3:84,0s,,7e001a90007d33a20041bc3a9a6ea101ff08007d318af4f4f4f4f4f4f4f4fe,invalid
01,165949,17:9:3:87,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff0102883df4f4f4f4f4f4f4f4fe98,valid
0a,1981,17:9:3:97,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a0007bdf4f4f4f4f4f4f4f4fe85,valid
05,166389,17:9:4:59,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050289f5f4f4f4f4f4f4f4f4fe6e,valid
,0,17:9:4:58,0s,,7e001a90007d33a200416756dd2a3b01ff07007d3141f4f4f4f4f4f4f4f4fe,invalid
04,166062,17:9:4:11,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff040288aef4f4f4f4f4f4f4f4fe24,valid
02,166213,17:9:4:15,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff02028945f4f4f4f4f4f4f4f4fee8,valid
,0,17:9:4:19,0s,,7e001a90007d33a20041063455233401ff09007d318bf4f4f4f4f4f4f4f4fe,invalid
,0,17:9:4:21,0s,,7e001a90007d33a20041de598f849b01ff06007d3110f4f4f4f4f4f4f4f4fe,invalid
03,165728,17:9:4:35,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff03028760f4f4f4f4f4f4f4f4fec9,valid
,0,17:9:4:40,0s,,7e001a90007d33a20041bc3a9a6ea101ff08007d318bf4f4f4f4f4f4f4f4fe,invalid
01,165950,17:9:4:43,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff0102883ef4f4f4f4f4f4f4f4fe97,valid
0a,1982,17:9:4:51,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a0007bef4f4f4f4f4f4f4f4fe84,valid
05,166390,17:9:4:55,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050289f6f4f4f4f4f4f4f4f4fe6d,valid
,0,17:9:4:58,0s,,7e001a90007d33a200416756dd2a3b01ff07007d3142f4f4f4f4f4f4f4f4fe,invalid
,0,17:9:4:64,0s,,7e001a90007d33a20041063455233401ff09007d318cf4f4f4f4f4f4f4f4fe,invalid
04,166063,17:9:4:69,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff040288aff4f4f4f4f4f4f4f4fe23,valid
02,166214,17:9:4:72,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff02028946f4f4f4f4f4f4f4f4fee7,valid
,0,17:9:4:75,0s,,7e001a90007d33a20041de598f849b01ff06007d317d31f4f4f4f4f4f4f4f4,invalid
03,165729,17:9:4:86,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff03028761f4f4f4f4f4f4f4f4fec8,valid
,0,17:9:4:91,0s,,7e001a90007d33a20041bc3a9a6ea101ff08007d318cf4f4f4f4f4f4f4f4fe,invalid
01,165951,17:9:4:95,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff0102883ff4f4f4f4f4f4f4f4fe96,valid
05,166391,17:9:5:46,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050289f7f4f4f4f4f4f4f4f4fe6c,valid
0a,1983,17:9:5:76,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a0007bff4f4f4f4f4f4f4f4fe83,valid
,0,17:9:5:12,0s,,7e001a90007d33a200416756dd2a3b01ff07007d3143f4f4f4f4f4f4f4f4fe,invalid
,0,17:9:5:16,0s,,7e001a90007d33a20041063455233401ff09007d318df4f4f4f4f4f4f4f4fe,invalid
02,166215,17:9:5:20,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff02028947f4f4f4f4f4f4f4f4fee6,valid
04,166064,17:9:5:23,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff040288b0f4f4f4f4f4f4f4f4fe22,valid
,0,17:9:5:26,0s,,7e001a90007d33a20041de598f849b01ff06007d3112f4f4f4f4f4f4f4f4fe,invalid
03,165730,17:9:5:41,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff03028762f4f4f4f4f4f4f4f4fec7,valid
,0,17:9:5:44,0s,,7e001a90007d33a20041bc3a9a6ea101ff08007d318df4f4f4f4f4f4f4f4fe,invalid
01,165952,17:9:5:49,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff01028840f4f4f4f4f4f4f4f4fe95,valid
0a,1984,17:9:5:57,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a0007c0f4f4f4f4f4f4f4f4fe82,valid
05,166392,17:9:5:60,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050289f8f4f4f4f4f4f4f4f4fe6b,valid
,0,17:9:5:65,0s,,7e001a90007d33a200416756dd2a3b01ff07007d3144f4f4f4f4f4f4f4f4fe,invalid
,0,17:9:5:71,0s,,7e001a90007d33a20041063455233401ff09007d318ef4f4f4f4f4f4f4f4fe,invalid
02,166216,17:9:5:75,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff02028948f4f4f4f4f4f4f4f4fee5,valid
04,166065,17:9:5:81,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff040288b1f4f4f4f4f4f4f4f4fe21,valid
,0,17:9:5:84,0s,,7e001a90007d33a20041de598f849b01ff06007d317d33f4f4f4f4f4f4f4f4,invalid
03,165731,17:9:5:95,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff03028763f4f4f4f4f4f4f4f4fec6,valid
,0,17:9:5:98,0s,,7e001a90007d33a20041bc3a9a6ea101ff08007d318ef4f4f4f4f4f4f4f4fe,invalid
01,165953,17:9:6:19,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff01028841f4f4f4f4f4f4f4f4fe94,valid
0a,1985,17:9:6:11,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a0007c1f4f4f4f4f4f4f4f4fe81,valid
05,166393,17:9:6:14,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050289f9f4f4f4f4f4f4f4f4fe6a,valid
,0,17:9:6:17,0s,,7e001a90007d33a200416756dd2a3b01ff07007d3145f4f4f4f4f4f4f4f4fe,invalid
,0,17:9:6:23,0s,,7e001a90007d33a20041063455233401ff09007d318ff4f4f4f4f4f4f4f4fe,invalid
04,166066,17:9:6:25,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff040288b2f4f4f4f4f4f4f4f4fe20,valid
,0,17:9:6:30,0s,,7e001a90007d33a20041de598f849b01ff06007d3114f4f4f4f4f4f4f4f4fe,invalid
03,165732,17:9:6:48,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff03028764f4f4f4f4f4f4f4f4fec5,valid
,0,17:9:6:51,0s,,7e001a90007d33a20041bc3a9a6ea101ff08007d318ff4f4f4f4f4f4f4f4fe,invalid
01,165954,17:9:6:56,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff01028842f4f4f4f4f4f4f4f4fe93,valid
0a,1986,17:9:6:64,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a0007c2f4f4f4f4f4f4f4f4fe80,valid
05,166394,17:9:6:67,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050289faf4f4f4f4f4f4f4f4fe69,valid
,0,17:9:6:77,0s,,7e001a90007d33a200416756dd2a3b01ff07007d3146f4f4f4f4f4f4f4f4fe,invalid
,0,17:9:6:80,0s,,7e001a90007d33a20041063455233401ff09007d3190f4f4f4f4f4f4f4f4fe,invalid
04,166067,17:9:6:84,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff040288b3f4f4f4f4f4f4f4f4fe1f,valid
,0,17:9:7:14,0s,,7e001a90007d33a20041de598f849b01ff06007d3115f4f4f4f4f4f4f4f4fe,invalid
03,165733,17:9:7:25,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff03028765f4f4f4f4f4f4f4f4fec4,valid
,0,17:9:7:29,0s,,7e001a90007d33a20041bc3a9a6ea101ff08007d3190f4f4f4f4f4f4f4f4fe,invalid
01,165955,17:9:7:31,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff01028843f4f4f4f4f4f4f4f4fe92,valid
0a,1987,17:9:7:33,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a0007c3f4f4f4f4f4f4f4f4fe7f,valid
05,166395,17:9:7:36,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050289fbf4f4f4f4f4f4f4f4fe68,valid
,0,17:9:7:38,0s,,7e001a90007d33a200416756dd2a3b01ff07007d3147f4f4f4f4f4f4f4f4fe,invalid
04,166068,17:9:7:40,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff040288b4f4f4f4f4f4f4f4f4fe1e,valid
,0,17:9:7:42,0s,,7e001a90007d33a20041063455233401ff09007d3191f4f4f4f4f4f4f4f4fe,invalid
,0,17:9:7:45,0s,,7e001a90007d33a20041de598f849b01ff06007d3116f4f4f4f4f4f4f4f4fe,invalid
03,165734,17:9:7:55,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff03028766f4f4f4f4f4f4f4f4fec3,valid
,0,17:9:7:58,0s,,7e001a90007d33a20041bc3a9a6ea101ff08007d3191f4f4f4f4f4f4f4f4fe,invalid
01,165956,17:9:7:63,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff01028844f4f4f4f4f4f4f4f4fe91,valid
05,166396,17:9:7:71,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050289fcf4f4f4f4f4f4f4f4fe67,valid
0a,1988,17:9:7:74,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a0007c4f4f4f4f4f4f4f4f4fe7d,valid
,0,17:9:7:81,0s,,5e7e001a90007d33a200416756dd2a3b01ff07007d3148f4f4f4f4f4f4f4f4,invalid
,0,17:9:7:84,0s,,7e001a90007d33a20041063455233401ff09007d3192f4f4f4f4f4f4f4f4fe,invalid
04,166069,17:9:7:87,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff040288b5f4f4f4f4f4f4f4f4fe1d,valid
,0,17:9:7:90,0s,,7e001a90007d33a20041de598f849b01ff06007d3117f4f4f4f4f4f4f4f4fe,invalid
02,166220,17:9:7:93,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff0202894cf4f4f4f4f4f4f4f4fee1,valid
03,165735,17:9:8:96,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff03028767f4f4f4f4f4f4f4f4fec2,valid
,0,17:9:8:12,0s,,7e001a90007d33a20041bc3a9a6ea101ff08007d3192f4f4f4f4f4f4f4f4fe,invalid
01,165957,17:9:8:17,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff01028845f4f4f4f4f4f4f4f4fe90,valid
05,166397,17:9:8:25,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050289fdf4f4f4f4f4f4f4f4fe66,valid
,0,17:9:8:32,0s,,7e001a90007d33a200416756dd2a3b01ff07007d3149f4f4f4f4f4f4f4f4fe,invalid
02,166221,17:9:8:40,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff0202894df4f4f4f4f4f4f4f4fee0,valid
04,166070,17:9:8:43,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff040288b6f4f4f4f4f4f4f4f4fe1c,valid
,0,17:9:8:46,0s,,7e001a90007d33a20041063455233401ff09007d3193f4f4f4f4f4f4f4f4fe,invalid
,0,17:9:8:49,0s,,7e001a90007d33a20041de598f849b01ff06007d3118f4f4f4f4f4f4f4f4fe,invalid
,0,17:9:8:63,0s,,7e001a90007d33a20041bc3a9a6ea101ff08007d3193f4f4f4f4f4f4f4f4fe,invalid
03,165736,17:9:8:68,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff03028768f4f4f4f4f4f4f4f4fec1,valid
01,165958,17:9:8:71,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff01028846f4f4f4f4f4f4f4f4fe8f,valid
05,166398,17:9:8:81,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050289fef4f4f4f4f4f4f4f4fe65,valid
,0,17:9:8:87,0s,,7e001a90007d33a200416756dd2a3b01ff07007d314af4f4f4f4f4f4f4f4fe,invalid
,0,17:9:8:90,0s,,7e001a90007d33a20041063455233401ff09007d3194f4f4f4f4f4f4f4f4fe,invalid
02,166222,17:9:8:95,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff0202894ef4f4f4f4f4f4f4f4fedf,valid
04,166071,17:9:8:99,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff040288b7f4f4f4f4f4f4f4f4fe1b,valid
,0,17:9:9:18,0s,,7e001a90007d33a20041de598f849b01ff06007d3119f4f4f4f4f4f4f4f4fe,invalid
03,165737,17:9:9:16,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff03028769f4f4f4f4f4f4f4f4fec0,valid
,0,17:9:9:19,0s,,7e001a90007d33a20041bc3a9a6ea101ff08007d3194f4f4f4f4f4f4f4f4fe,invalid
01,165959,17:9:9:27,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff01028847f4f4f4f4f4f4f4f4fe8e,valid
05,166399,17:9:9:33,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050289fff4f4f4f4f4f4f4f4fe64,valid
,0,17:9:9:39,0s,,7e001a90007d33a200416756dd2a3b01ff07007d314bf4f4f4f4f4f4f4f4fe,invalid
,0,17:9:9:43,0s,,7e001a90007d33a20041063455233401ff09007d3195f4f4f4f4f4f4f4f4fe,invalid
04,166072,17:9:9:47,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff040288b8f4f4f4f4f4f4f4f4fe1a,valid
02,166223,17:9:9:50,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff0202894ff4f4f4f4f4f4f4f4fede,valid
,0,17:9:9:55,0s,,7e001a90007d33a20041de598f849b01ff06007d311af4f4f4f4f4f4f4f4fe,invalid
,0,17:9:9:70,0s,,7e001a90007d33a20041bc3a9a6ea101ff08007d3195f4f4f4f4f4f4f4f4fe,invalid
03,165738,17:9:9:75,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff0302876af4f4f4f4f4f4f4f4febf,valid
01,165960,17:9:9:78,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff01028848f4f4f4f4f4f4f4f4fe8d,valid
05,166400,17:9:9:85,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff05028a00f4f4f4f4f4f4f4f4fe62,valid
